primary_norad_id,primary_name,secondary_norad_id,secondary_name,tca_timestamp,min_distance_km,collision_probability,risk_label,primary_semi_major_axis,primary_eccentricity,primary_inclination,primary_raan,primary_arg_perigee,primary_mean_anomaly,primary_altitude,secondary_semi_major_axis,secondary_eccentricity,secondary_inclination,secondary_raan,secondary_arg_perigee,secondary_mean_anomaly,secondary_altitude,miss_distance,relative_velocity,time_to_tca,altitude_difference,inclination_difference,raan_difference,radial_miss,intrack_miss,crosstrack_miss,orbital_period_ratio,combined_mass,combined_cross_section,kinetic_energy,hardness_factor,momentum_transfer,hours_until_tca,orbital_decay_rate,time_since_epoch
67865,STARLINK-36738,67864,STARLINK-36831,1772920800.0,2.0,1.0699463304837698e-09,0,6705.379724679595,0.000979709568226937,53.17436559961913,220.09837578160906,0.0,32.79564505651532,333.0599639323036,6710.4029666661045,0.001413055804740186,53.185564887675916,220.08230218242304,0.0,32.79564505651532,332.72553137432715,2.0,0.004026470337517247,125.0,-0.33443255797647,0.011199288056786827,0.01607359918602924,-0.33472254306683374,1.565543579952955,-1.1987635790391975,1.0011239145689754,501.0,5.01,8.106231689453125,99.999999998004,4.026470337517247,125.0,0.1,0.0
67865,STARLINK-36738,67863,STARLINK-36835,1772881200.0,4.582575798034668,1.833786572232646e-24,0,6701.798912591867,0.0005539731171451013,53.148546912167475,222.41535472515028,0.0,292.9243119812369,328.4411707246154,6693.167616423545,0.0005489906007607752,53.13203104042352,222.4086082144737,0.0,292.947682777826,324.4065597243607,4.58257569495584,0.001953125,114.0,-4.034611000254699,0.0165158717439553,0.006746510676578055,-4.034963411295363,1.2772642081136665,-1.7571756918927877,0.998068761102825,501.0,5.01,1.9073486328125,99.999999998004,1.953125,114.0,0.1,0.0
67828,STARLINK-36670,67830,STARLINK-36611,1772920800.0,0.5,1.93450834670628e-06,0,6707.890293558468,0.0012165262421336696,43.01647358974147,282.256512374747,0.0,272.48541639558823,329.6878005171975,6707.871702597786,0.0012145446704088971,43.01661427261238,282.260756000321,0.0,272.48974094531025,329.70923484969626,0.5,0.00048828125,125.0,0.021434332498756703,0.00014068287090651665,0.004243625574019916,0.021415711979436158,0.37206559354514906,-0.333329508715182,0.9999958427433245,501.0,5.01,0.11920928955078125,99.999999998004,0.48828125,125.0,0.1,0.0
67834,STARLINK-36655,67837,STARLINK-36649,1772892000.0,6.4031243324279785,7.790570752514215e-42,0,6691.251421532417,0.0008992875663932962,42.98573111473089,284.230670156762,0.0,203.22454729406354,326.2627990844139,6698.787628258663,0.0007597989841712519,42.98341837916117,284.23594768981775,0.0,203.23825001073098,332.5468223918597,6.4031242374328485,0.004784159653873394,117.0,6.28402330744575,0.002312735569717006,0.00527753305573242,6.283910496352753,1.2099313442370154,0.22030664097859187,1.0016898920288093,501.0,5.01,11.444091796874998,99.999999998004,4.784159653873394,117.0,0.1,0.0
67868,STARLINK-36762,67866,STARLINK-36780,1772654400.0,4.898979663848877,4.545495165830553e-27,0,6703.045246117724,0.0019355807032740838,53.13050528616184,235.56927419395396,0.0,123.73524752411701,344.99672423982065,6698.514792483647,0.0018923235937458453,53.12660232205428,235.55699911152766,0.0,123.7277422835123,340.142078662916,4.898979485566356,0.004367320268554277,51.0,-4.854645576904659,0.0039029641075600807,0.012275082426299377,-4.854677769916563,-0.6334535888403535,0.17561406852102612,0.9989863514557518,501.0,5.01,9.5367431640625,99.999999998004,4.367320268554277,51.0,0.1,0.0
67868,STARLINK-36762,67867,STARLINK-36761,1772658000.0,7.4833149909973145,7.29009266760416e-55,0,6713.059106849253,0.0013239533446248101,53.15210409992634,235.30573486774762,0.0,23.09398605499185,336.76147459046115,6708.138850943747,0.0012509519484194902,53.1559087083843,235.3177602132232,0.0,23.0525335786063,333.00775655875896,7.483314773547883,0.00770494816311499,52.0,-3.753718031702192,0.0038046084579619333,0.01202534547559253,-3.7568419949724285,-6.37808581705261,1.0982529467850937,0.9989007945208466,501.0,5.01,29.683113098144528,99.999999998004,7.70494816311499,52.0,0.1,0.0
67868,STARLINK-36762,67860,STARLINK-35873,1772888400.0,9.069178581237793,1.1541850789741218e-77,0,6725.246954182835,0.0016998996310814412,53.169243420123934,222.0060106097167,0.0,37.90504439310023,346.1066874064163,6714.996964996759,0.0014075018351648173,53.17211036371291,222.01640347694985,0.0,37.920133980218196,337.23441749019366,9.069178573608527,0.005524271728019903,116.0,-8.872269916222649,0.002866943588976767,0.010392867233150582,-8.872532888562883,1.5856637154920374,1.0068916141966477,0.9977147123193195,501.0,5.01,15.258789062500002,99.999999998004,5.524271728019903,116.0,0.1,0.0
67866,STARLINK-36780,67867,STARLINK-36761,1772650800.0,4.582575798034668,1.833786572232646e-24,0,6708.709542783575,0.0013129397475202542,53.182638524188825,235.76566037865246,0.0,247.44552094917395,332.38720349645337,6716.962910036842,0.0018116307442072226,53.174226605304156,235.77419568981205,0.0,247.44275336529432,336.43296649321746,4.58257569495584,0.001708984375,50.0,4.045762996764097,0.008411918884668523,0.00853531115959072,4.045417514574569,-1.8640130006013926,-1.0770574108940034,1.0018459373817734,501.0,5.01,1.4603137969970703,99.999999998004,1.708984375,50.0,0.1,0.0
67842,STARLINK-36653,67844,STARLINK-36598,1772888400.0,6.928203105926514,6.478121404483869e-48,0,6688.2595000912415,0.00023519693779374909,42.984261746253125,284.42658152565554,0.0,352.58837015871495,317.4518574928834,6697.952913798466,0.0006441914595623104,42.980585943142444,284.42579019884147,0.0,352.63911032617426,322.6800229768978,6.928203230275509,0.0041432037960149265,116.0,5.228165484014426,0.003675803110681386,0.0007913268140669061,5.2266205610551,4.530653618332689,-0.39448105333904016,1.0021747642421361,501.0,5.01,8.583068847656248,99.999999998004,4.143203796014927,116.0,0.1,0.0
67842,STARLINK-36653,67843,STARLINK-36589,1772755200.0,0.0,3.189465059561582e-06,0,6698.516543427402,0.0004898772401752407,42.975367443861884,293.89372031999545,0.0,204.89265681598872,330.5986152559153,6697.11665708536,0.0006693244622461573,42.975492196171395,293.8794767498137,0.0,204.89265681598872,330.5986152559153,0.0,0.001956935979233569,79.0,0.0,0.0001247523095102565,0.0142435701817476,0.0,0.0,0.0,0.9996865395811659,501.0,5.01,1.9147992134094243,99.999999998004,1.9569359792335692,79.0,0.1,0.0
67846,STARLINK-36658,67845,STARLINK-36606,1772892000.0,1.0,4.316471572090465e-07,0,6702.54864389294,0.0005344817661419066,42.99482783084228,284.1093331310096,0.0,251.35000749975623,329.3072317618389,6701.977404728898,0.00042822418169334564,42.998561891229514,284.11556191456,0.0,251.35908288441448,329.0217910093397,1.0,0.0,117.0,-0.2854407524991984,0.0037340603872308975,0.0062287835503980205,-0.2855092958919363,0.6936046180540356,-0.661360019787548,0.9998721619887571,501.0,5.01,0.0,99.999999998004,0.0,117.0,0.1,0.0
67846,STARLINK-36658,67848,STARLINK-36660,1772755200.0,6.324555397033691,5.756499269910908e-41,0,6695.058060832125,0.0009749582626060294,42.968132774314945,293.8339774616151,0.0,221.5386159981135,330.58070905663226,6698.207439852091,0.0007866425343548198,42.96486225903958,293.83216108158547,0.0,221.60507645788172,332.4397140572537,6.324555320336759,0.007372885190694092,79.0,1.859005000621437,0.0032705152753678135,0.0018163800296520094,1.856278472210024,6.032388755906557,0.40560588163934674,1.0007056882850174,501.0,5.01,27.17971801757813,99.999999998004,7.372885190694092,79.0,0.1,0.0
67867,STARLINK-36761,67864,STARLINK-36831,1772820000.0,6.087897777557373,2.0494623401246363e-38,0,6720.482683873463,0.0016530406006159662,53.17120880038437,225.95941386910567,0.0,227.75619924341905,340.3471496041684,6709.665138326063,0.0011346761514136718,53.17151741278423,225.94582782582063,0.0,227.758525485017,334.7963732878143,6.0878978309429606,0.0027621358640099515,97.0,-5.550776316354131,0.00030861239986279543,0.01358604328504498,-5.55124204865439,2.150803879255558,1.2728921361331356,0.9975865145844584,501.0,5.01,3.8146972656250004,99.999999998004,2.7621358640099514,97.0,0.1,0.0
67867,STARLINK-36761,67862,STARLINK-36332,1773046800.0,9.380831718444824,1.1691918899177967e-82,0,6717.414970605967,0.0012267477502713824,53.16841211444605,212.81215295183813,0.0,29.262576366842282,341.4961824942593,6715.411945884037,0.0018103442723845465,53.173084005633875,212.82544508955058,0.0,29.234464692653468,335.5938448664092,9.38083151964686,0.01171875,160.0,-5.902337627850102,0.0046718911878258496,0.013292137712454632,-5.906297586193572,-7.171981197297949,1.2955055109592784,0.9995527575549831,501.0,5.01,68.66455078125,99.999999998004,11.71875,160.0,0.1,0.0
